,*/*,2/*,3/*,4/*,5/*,6/*,7/*,8/*,9/*,2/1:2,3/1:2,3/2:3,4/1:2,4/2:3,4/3:4,5/1:2,5/2:3,5/3:4,5/4:5,6/1:2,6/2:3,6/3:4,6/4:5,6/5:6,7/1:2,7/2:3,7/3:4,7/4:5,7/5:6,7/6:7,8/1:2,8/2:3,8/3:4,8/4:5,8/5:6,8/6:7,8/7:8,9/1:2,9/2:3,9/3:4,9/4:5,9/5:6,9/6:7,9/7:8,9/8:9,*/1:2,*/2:3,*/3:4,*/4:5,*/5:6,*/6:7,*/7:8,*/8:9,*/9:10,*/-9:-8,*/-8:-7,*/-7:-6,*/-6:-5,*/-5:-4,*/-4:-3,*/-3:-2,*/-2:-1,nMin1
LP,0.004500591947088399,0.006870641115273522,0.0012123639914441047,0.01334012554886234,0.0028040245856791046,0.003370722645900571,0.004172771343822326,0.0034258885731413796,0.002298113325973879,0.006870641115273522,0.001320931387969716,0.0011538757232425105,0.0,0.0019493384014766608,0.025789398346795136,0.0,0.0028757534246288113,0.01415873846792903,0.0004315691544380573,0.0,0.002151872161474067,0.015827379604748185,0.0013456741430981046,0.0,0.0,0.00011788427963287976,0.021201358824179166,0.0006625661775361541,0.0008972557194178095,0.0,0.0,0.0038606686824279265,0.009660919955357198,0.002436708563494846,0.0013621722078786065,0.0050399134920947235,5.3454514130626534e-05,0.0,0.000994109728848768,0.004227387399678244,0.007076168330434622,0.0017048786081694637,0.0002361537278200431,0.00017862419938888288,0.0,0.00025047733640317125,0.0021940722938261423,0.01736562994983984,0.0017098621259686911,0.0006322214014426762,0.001097294186296327,0.0001388022656946497,0.007125380257055676,7.379407157175954e-05,0.002886816422117222,0.0013604734878858613,0.0027573064487191076,0.00346198102609609,0.007730223302720823,0.0031638706428956257,0.003458379789009928,0.005565350013104198,L
LQ,3.0051135430340063e-05,0.000584608280102675,0.0,0.0,0.0,8.653923343310825e-06,4.8127218653396186e-05,0.00012006240167939988,4.21251658239624e-05,0.000584608280102675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.753911815673374e-05,0.0,0.0,0.0,0.0,0.0,0.00021272256792032924,0.0,0.0,0.0,0.0,8.746004800285017e-05,0.0005936744964584425,0.0,0.0,0.0,0.0,0.0,0.00014395250011675872,9.980126763761474e-05,0.0,0.0,0.0,0.0,1.2381832747517425e-05,0.0,2.8799097595366538e-05,0.000118210290639183,0.0,1.752321934131502e-05,0.0,0.0,0.0,0.0,2.9007575736627825e-05,5.489074306339978e-05,3.5225951552310026e-05,0.0001008293017985019,4.342273524864949e-05,0.0,5.659024608028758e-06,L
LR,0.00237706260201897,0.004294812304385094,0.0008487335633941569,0.0001229744918272067,1.7296484791943607e-05,0.00019658428166161398,0.013623230754441593,0.002266168330611508,0.0010206903105714187,0.004294812304385094,0.00045879277819940896,0.0010588054814568725,6.968152948750258e-05,0.0005339438123516416,4.975264191882014e-05,4.2577898514795054e-05,4.357094324893757e-05,0.0,0.0,0.0,0.0007760714404095613,0.0005497542579468733,0.0,0.0,0.00011404298108111522,0.10185135473148539,0.0005202749456450893,0.0002366942944471134,0.008897081848479184,0.0,0.0,0.0,0.00016335837931936366,0.011425965034354637,0.0001509574009476379,0.002251462385246214,0.0,0.0,0.0,0.000494164334391154,0.004266610125814461,0.0009902351310699601,0.0005244763712346009,0.0,0.0,0.00016871886479534836,0.012767849873054566,0.0002231819094390878,0.00173392819033604,0.001657075674006966,0.0008071334124488759,0.0,0.0,0.0,0.0,5.849657173710184e-05,0.00015167055266912806,0.01705377701478616,0.0024737865692002286,0.00019476203489719314,0.0017746096126157716,0.0001232259873734246,L
LS,0.03346706223551611,0.009146128629089178,0.00460867491957596,0.07414547549329482,0.048072143062396634,0.032054322736350026,0.03161969278152154,0.01687724514346038,0.030234073035007802,0.009146128629089178,0.0028953695832683512,0.0055316800318662065,5.4442335808204735e-05,0.5223577748513019,0.005517504414551492,5.118318950625887e-05,0.001666791551204584,0.03225919965127096,0.09457718602711446,0.0002535104614399726,0.002670363993085046,0.0187697601404059,0.007564753187705654,0.07478619505094802,0.00019307098004260536,0.00022846368662459647,0.005447984459792633,0.0025027827281229108,0.006364510292479704,0.13789733739818183,0.0,0.002126439413022444,0.0038554252249886714,0.00398488669487272,0.0061330807723633885,7.555675556664192e-05,0.0729861530221101,0.0,0.0492044714325747,0.006274737874349485,0.0033973818477163525,0.008803469574991634,0.004255408751764479,0.0,0.113603899577696,0.0005135233969143817,0.07482999033202238,0.010141269621427732,0.03817805317089616,0.034731499786371425,0.06507404583149518,0.03347676930568719,0.06020662208733279,0.011995278145867032,0.0006739591643627034,0.011575394288091779,0.002878399473729274,0.002147057978401494,0.0048191705862962505,0.0045365062921968605,0.07808903780885217,0.06305496034631546,L
LT,0.029239406490779617,0.03196286223494469,0.004264741033772867,0.017334157923456623,0.01841863136637854,0.0355380321459013,0.03597563393272592,0.04247564204968813,0.029875499819914105,0.03196286223494469,0.009121142579764494,0.0016484628028622852,6.507723356010873e-05,0.002663128083175214,0.03342991889546536,9.534126879671367e-05,0.010717177271483165,0.027354456017146683,0.02699325531650049,6.881115914422307e-05,0.003241979650398548,0.03784579275579732,0.09586482334760242,0.034390134169124,0.00017407994416713816,0.010512030133743954,0.060048221237845686,0.020761131477398314,0.09948761137186113,0.014269611762612147,0.0,0.19609592755892394,0.07285899733555844,0.0065662608391211675,0.02363103289221882,0.005659198995882264,0.002265036219158396,0.0,0.020848981915144664,0.025652981646305386,0.008161626989024643,0.05172837502696161,0.014753018147358528,0.011130968546726577,0.06248442364854527,0.0014695986447657249,0.03668747444318612,0.04312390875225041,0.02959604093337005,0.04296961984715881,0.01588530773616215,0.02036151910348972,0.059217215869018694,0.0012757773895936048,0.060683630931226196,0.023183805573021396,0.05127762619912828,0.024797723459818906,0.028469554669269436,0.014446827959541908,0.04614791908470549,0.024234705889163852,L
LU,0.03197144388923716,0.011267866664863763,0.003207890169412492,0.018045078506061643,0.025878521770076615,0.024265126339358116,0.02586757821665676,0.04583386616750998,0.058040414817731124,0.011267866664863763,0.006901481630165077,0.0012180499881325431,0.015298844005756339,0.0902631360192233,0.0005236539591431782,0.02259257338276235,0.032658624409004106,0.10325527752722008,5.482281500309564e-05,0.01943846596514713,0.02427260155623248,0.09233114819892055,0.007061922012337944,5.368931850636936e-05,0.014650760184243824,0.04228733019880276,0.02777281711228496,0.05531846859436948,0.011103835469271612,6.724506569536288e-05,0.026435967294348214,0.03425050299517891,0.0836894385744836,0.08989869342551281,0.035472363927054405,0.027084466138522854,0.0010023446798626296,0.044339693680833306,0.049473140937627426,0.050627340679927677,0.22050599168848006,0.03567600234452708,0.0034934295388097513,0.0069618630018938085,0.0,0.018236657222367038,0.03714160587964885,0.05021379569150648,0.05011701092509231,0.03093145711486556,0.008523948906894474,0.0037854113902856005,0.00777686685078155,0.004715031045387238,0.08596629635367187,0.043584856379094296,0.04627938623045983,0.08631034080486646,0.035993905510122624,0.0369573677189038,0.03695002362823089,0.00039534665660039616,L
LV,0.008255031713300649,0.005125449903571044,0.0003929733192781864,0.0003141003506869723,0.0028225679741442334,0.009274861766058025,0.006435874149555013,0.015497031451003559,0.01170570113824418,0.005125449903571044,0.0003354081280126209,0.00042398528468920357,0.00012199233820551613,0.0014161690509664755,0.00015234181585598993,0.00011159902365965362,0.0014549118468917307,0.017465947941612235,2.695598936784042e-05,0.00010856308323692042,0.000879378142266275,0.03521594354965103,0.01653121470858979,2.817909174425756e-05,0.0,0.0013882692478725375,0.012882258283453182,0.005355165870499617,0.01674879459003716,2.9051356603573897e-05,0.0,0.0029622894141604966,0.007488585608331889,0.0022990356561077845,0.07957996089347828,0.005018364923938637,0.0,0.0,0.0,0.015423653304409165,0.0,0.026742160958957494,0.05009353347873974,0.0,0.0,0.00021487660505960793,0.0011832316766044115,0.011204017187519958,0.003576557043815708,0.018480761081305093,0.009199499917985316,0.04248847757904086,0.0004008193097314185,0.0001087502536078149,0.001122160828120965,0.0014723471756795084,0.007959138573410443,0.004268204139183526,0.006422009659503279,0.027806248402188,0.009298731113765418,0.00012271486618605965,L
LW,0.0029890193484784625,0.0014738931873285164,0.0,9.438772493382401e-06,8.771633963612777e-05,0.01577871445504849,0.0021450026412345572,0.0010043963614965413,0.0006769210729235386,0.0014738931873285164,0.0,0.0,2.6476376064227825e-05,0.0,0.0,0.0,0.00026884405780609765,0.00022953606987327627,0.0,0.0,0.1256269305727484,0.0008592311883138658,0.0,0.0,0.0,7.063642676381082e-05,0.0008055041522245224,0.008795187441975577,0.0,0.0,0.0,0.0,0.0003838865899775739,0.005219224997728208,0.00013583773365574256,0.0,0.0,0.0,0.0,0.002254288346624336,0.0003386215504520111,0.0017163407777007122,0.0,0.0,0.0,3.963183681309079e-05,0.01811276298594165,0.00048548033041834475,0.0021646612350518816,0.00034069197764582623,0.00014578362886850962,0.0,0.0,0.0,0.0,0.00023157659873898918,0.0006851193378433685,0.000235966954250221,0.021682952542252627,0.0016910589503425313,3.617660265894115e-05,1.4267327543210844e-05,L
LX,7.223536657167666e-05,0.002806847148863712,0.0004395906744430965,0.00013254484449515117,9.775634105725198e-05,7.038560596791174e-05,2.9101749045765932e-05,9.099069599481422e-06,0.0,0.002806847148863712,0.0011587447329921869,5.2162433546102305e-05,0.0003277701009763342,0.0,3.096062045179571e-05,0.0004963646569719297,0.0,0.0,0.0,0.0004203580473262188,0.0,0.0,0.0,0.0,0.00028630277782736615,0.0,0.0,0.0,0.0,0.0,0.00013639337051995796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046080541135123156,8.545516303453917e-06,1.0640353631738467e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.267112961980337e-05,6.24696787763123e-05,0.00010660477177999042,0.00012259554368567613,8.42717772386753e-05,0.00010168540692511089,3.708224925819117e-05,L
LY,0.10051305819832587,0.007875387579564548,0.008504300302904812,0.0857232763816885,0.047607142155275194,0.11100316170886229,0.08534835664842114,0.11948938803253986,0.11069924735626034,0.007875387579564548,0.001510606732898574,0.012271997036295602,0.002481484778911346,0.00037779012504229425,0.1672492703171442,0.017570547391027962,0.0021024010716839212,0.0017023503496662773,0.09535174814891165,0.0031240545546535733,0.011591332385312961,0.0004564737367887644,0.0016081991893313256,0.30088594389993994,0.003151355514630919,0.007095959314374927,0.005954650211652712,0.007289021702779687,0.0021870433583345214,0.38584172490033863,0.008444917652061115,0.00829614499155453,0.0044580612415561745,0.10723693526831336,0.002899445519258207,0.005242249579110769,0.500606132228122,0.014036783724034128,0.0016062848353614052,0.004541521621703029,0.0104342001056536,0.022803903661182,0.0017522590077999186,0.0009619132687849974,0.49813363480418293,0.006798944726067294,0.006345510809059669,0.06100748859246845,0.05126872303599533,0.1307840865890018,0.1766495981249171,0.22857890114947382,0.26540891206026784,0.518680477974859,0.010746011117215678,0.006307569072979786,0.0059289396212975146,0.005230503155219032,0.03256557206338441,0.002914059161791563,0.0016339125056280244,0.287874069946699,L
LZ,9.870007256792667e-05,0.0007232938748996949,0.0,2.1221167608847627e-05,1.7092315721943772e-05,0.00019969037755548414,9.81022047602167e-05,0.00011592608762226834,0.00026512455780166656,0.0007232938748996949,0.0,0.0,0.0,0.0,4.186046143581201e-05,0.0,0.0,0.0,3.748868484085759e-05,0.0,0.0,0.0007395795413642518,0.0,0.00018010155363560137,0.0,0.0,0.0003544475997847706,0.0,0.00020733566467103377,0.0,0.0,0.0,0.0005603203993257522,0.0,0.0,0.0,4.943965198588688e-05,0.0,0.0037502905591737957,0.0,0.0001303703153801633,0.0,0.0,0.0,0.0,1.5319153168235863e-05,0.00017416369553600823,0.0002605327106477056,2.63765981165371e-05,0.00011137076271790667,1.4505352632998666e-05,2.238191686469774e-05,0.0,0.0,0.0,0.0007719906346162655,0.0,0.00014186711782449913,8.321499510640328e-05,0.00011324223147213918,3.435274073091252e-05,5.7805035861539154e-05,L
MA,0.20648167804981662,0.012465476210442899,0.689897072373966,0.21377903993412553,0.2520069176521084,0.22870850484433508,0.21129955993020996,0.16441010362837777,0.1476884141606906,0.012465476210442899,0.7088720971553568,0.07229168989504778,0.34673793282953286,0.10751949343272431,0.010064959095833655,0.25042592964430527,0.4355510600780858,0.27802011739692684,0.06611199293528051,0.3349175937712189,0.10963997114390406,0.1220535714069908,0.3213142815708001,0.07354701888879095,0.30050718277117533,0.16603169442549598,0.10722424923743659,0.2922918891866135,0.20733339904507017,0.05767618396111322,0.31668270933052084,0.04298887470649149,0.11356902176754272,0.1329637576819104,0.1040800186472166,0.1840332343405384,0.04427316255914256,0.3081506023467438,0.02656530931356272,0.05375490849873885,0.2317169824614587,0.26973454134478897,0.06271024290678182,0.20895882039660862,0.13419682177935993,0.3404128441003822,0.14343652362180523,0.08545219276111529,0.19746249999871343,0.14623730072212465,0.1716357790080132,0.11467908416891325,0.09133600184564748,0.18591676227024279,0.14754223217152698,0.1703611918469156,0.15913519185753733,0.27106848639845044,0.1828404976903915,0.22714337191761622,0.3996785573605971,0.031024062394828123,M
MB,0.03296855175754147,0.0015798134568045658,0.001536621085104464,0.0047931741344636215,0.008035209132867966,0.06512276381750315,0.04949694990729907,0.06374198114328938,0.04009845475574924,0.0015798134568045658,0.001019276568441974,0.018375321522537576,0.00014568968510509948,0.02045404506653721,0.01170299591406231,6.183148004422907e-05,0.0065050982441112225,0.01672209495095966,0.01631528402551857,0.0,0.0434749188125909,0.20630621378604327,0.003833109209496272,0.0008824117392395715,0.0,0.044317835910187287,0.15058742967720398,0.03272984326645659,0.004728527449436896,0.006618571412138167,0.0,0.06753231185601859,0.07024063222114303,0.03631741923143346,0.26212517299273297,0.0019794464296244672,0.0019118587749173258,0.0,0.06458944392149628,0.05165105915764129,0.013457767878905553,0.09210282369185675,0.06424627229814854,0.0014801712649097267,0.005220742936111694,0.0002706349522926664,0.048051657141424564,0.07635049602025133,0.018551137908680917,0.09881160401479108,0.020622153396306128,0.0027468145540595792,0.0036384822297879423,0.004127132406107531,0.02948316409583134,0.02442051447913957,0.0278831035639596,0.027976854399334932,0.0533255699390035,0.06163571775197326,0.005627585656109747,0.008161709935375802,M
MC,0.001575185370023876,0.0023665976680487325,0.0034557963635716486,0.00010717999451670861,0.0008708462507629694,0.002270587286640939,0.0016011804982160203,0.003402828627556344,0.0020833199106954398,0.0023665976680487325,0.0020127768857039047,0.05042367160066092,1.8792980106721767e-05,0.010549385069876682,5.954285595461998e-05,0.0019449795848981264,0.0,0.00012256103635325058,0.0,0.0057759206930311354,0.0,0.0002415322339853771,0.00012041945847739827,0.0,0.005334250078969006,0.0,0.0,0.0,0.0,0.0,0.011826065873272187,0.0,0.0007735332714320751,0.0,0.0,0.0,0.0,0.012132228991518872,0.0,0.0005207162903216075,0.0,0.0,0.0,0.0,0.0,0.0038246859383021152,0.000963663306349826,0.00020709650958157711,2.4064510584449966e-05,2.6868674415682606e-05,0.0007253118955971211,0.0,0.00017490822042417518,0.0,0.004954079417726887,0.005369129130263316,0.002570532201978956,0.0026522719055514597,0.0007036269109626679,4.901054364191309e-05,0.0007866667153870001,0.0008960967161152994,M
MD,0.000245220633806671,0.003572546419895998,0.0018584126646314844,6.051275849975356e-05,9.644234908755316e-05,0.0002854714964220338,4.926876847623044e-05,7.343331293251901e-05,0.0,0.003572546419895998,0.0007537938390827463,0.0378119115457244,1.8963498458075997e-05,0.005807512893774886,2.3323296187112942e-05,5.03717074876791e-05,0.00030689850779632745,0.00012313881983685158,0.0,0.0,0.0,0.0009469008871558244,0.0,0.0,0.0,0.0,0.00019187301912220172,0.0,0.0,0.0,0.0,0.00023106378005312335,0.0,0.0,0.0003585951212132619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003607527176588471,0.0007869161674496937,0.0001967142378285607,0.0,9.082063134642038e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.0109664041947673e-05,0.0,6.860414827700107e-05,0.00021241962887378555,0.0003201073744147319,0.001015026015623116,M
ME,0.2896695375847504,0.37873663303293775,0.2001465804571002,0.37967435200993066,0.2485651238308743,0.24061011778739957,0.22654752655154647,0.25207144968942374,0.3174740592802764,0.37873663303293775,0.2035480031709852,0.08943594896208042,0.05567740977561557,0.2074866160461944,0.8836983817162704,0.17498447352572088,0.026875061830633675,0.5409531997619508,0.1740163506119174,0.1928737849866957,0.04439076786160942,0.0811163013539963,0.3838334695501141,0.7273121931935518,0.32668195395632826,0.2368849332316761,0.07255379762507629,0.13982198518771263,0.4080531427647298,0.3078939209550173,0.18500523742350514,0.3873008694017259,0.19225737849408883,0.28750317348537796,0.312535812221355,0.3384591391306934,0.2237889373089357,0.2552618797389706,0.12621850265927856,0.2827073648422818,0.09605124349234014,0.40467690546414664,0.6096494489610137,0.6804752353582918,0.3827624893233784,0.18802324113644128,0.1398779169212101,0.35732248640397124,0.21008843075262978,0.3948521552123757,0.37298159757177474,0.6609549662886948,0.7780341717496836,0.4805852098062257,0.19565056835755393,0.12891407442342614,0.2941299819632249,0.1927314513521527,0.22502690695225855,0.23669520771442715,0.3782317175234147,0.5978229831425351,M
MF,0.0013947655677129774,0.0006410120601501927,0.0025821458494589625,8.455239363678875e-06,2.1654699022845006e-05,2.237875524336631e-05,0.0037290713488556605,0.0005380849461037138,0.0004382923099821976,0.0006410120601501927,0.0006647545499175501,0.06499003203448199,0.0,0.001228231548268685,0.0,0.0,0.0,8.389632079629602e-05,0.0,0.0,0.0,7.422969879297223e-05,0.0,0.0,0.0,0.0,0.011118221854333862,0.004781633811427561,0.0,0.0,0.0,0.0,0.0018883953433148372,0.000980541609632584,0.0,0.0,0.0,0.0,0.0,0.00151368753750324,0.000381977450542346,0.0,0.0,0.0,0.0,0.00011684516216919078,0.0010517178279559236,0.0032620268935723714,0.0011575264631768663,0.002017540290724689,0.0032314837581909894,0.0,0.0,0.0,0.011282785381274835,0.001452752103823075,0.0005354721879839442,0.0006624849322115142,0.003831784111431884,0.0004545250390687435,0.00024029658955753265,0.0006487411715975596,M
